Parameters:
Entities,Kingsway
Rooms,All
Classifications,All
Products,All
In Stock Only,No
Brands,All

Location,Product,Classification,SKU,In Stock Qty,Unit Type,Received Date,PackageId,BatchId,Expiration Date,Use By Date,Packaged Date,Unit Cost,Total Cost,Transfer In Qty,Transfer Out Qty,On Order Qty,Regular Price,Days In Stock,Room,Manufacturer,Supplier,Supplier SKU,Product State,Strain,THC %,CBD %
Kingsway,STEWART FARMS: BUBBA KUSH BATH BOMB (130g),Bath Products,4P0JM2PZ,0.000,Each,04/14/2023,A25,,,,,8.2800,0.0000,0.000,0.000,0.000,15.95,982,Default,,BCLDB,1033521,Active,,,
Kingsway,STEWART FARMS: CHOCOLATE HASHBERRY BATH BOMB (130g),Bath Products,N5R6DVR2,0.000,Each,02/19/2022,D10,,,,,7.4800,0.0000,0.000,0.000,0.000,15.95,1401,Default,,BCLDB,1033539,Active,,,
Kingsway,STEWART FARMS: CHOCOLATE HASHBERRY BATH BOMB (130g),Bath Products,N5R6DVR2,0.000,Each,03/17/2023,D14,,,,,8.2800,0.0000,0.000,0.000,0.000,15.95,1010,Default,,BCLDB,1033539,Active,,,
Kingsway,STEWART FARMS: DOUBLE DREAM BATH BOMB (130g),Bath Products,J7R1AM35,0.000,Each,11/14/2024,I04,,,,,10.5000,0.0000,0.000,0.000,0.000,15.95,402,Default,,BCLDB,1063792,Active,,,
Kingsway,STEWART FARMS: SEAWEED OG CBD SALT SOAK (125mg),Bath Products,YL2K6312,3.000,Each,02/23/2024,125AC21,,,,,8.2800,24.8400,0.000,0.000,0.000,9.50,667,Default,,BCLDB,1047661,Active,,,
Kingsway,STEWART FARMS: SEAWEED OG CBD SALT SOAK (125mg),Bath Products,YL2K6312,0.000,Each,01/11/2024,AC07,,,,,8.2800,0.0000,0.000,0.000,0.000,9.50,710,Default,,BCLDB,1047661,Active,,,
Kingsway,STEWART FARMS: TUMERIC & ARNICA BALM (25g),Lotions & Balms,4DMPYPPF,0.000,Each,03/31/2023,BA03,,,,,17.2500,0.0000,0.000,0.000,0.000,24.95,996,Default,,BCLDB,1047679,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,11/22/2024,ME0003108,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,394,Default,,BCLDB,1066454,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,01/10/2025,ME0003414,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,345,Default,,BCLDB,1066454,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,02/25/2025,ME0003453,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,299,Default,,BCLDB,1066454,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,02/23/2025,ME0004027,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,301,Default,,BCLDB,1066454,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,03/21/2025,ME250000936,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,275,Default,,BCLDB,1066454,Active,,,
Kingsway,STICKY GREENS: RED RAZZLEBERRY LIQUID DIAMOND BLEND CARTRIDGE (1g),Liquid Diamond Vapes,Q66415AG,0.000,Each,04/04/2025,ME250001161,,,,,23.1200,0.0000,0.000,0.000,0.000,34.95,261,Default,,BCLDB,1066454,Active,,,
Kingsway,STIGMA GROW: PHOENIX TEARS (1g),Other Concentrates,Q2BKJPU3,0.000,Each,01/27/2023,22PXT1679,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,1059,Default,,BCLDB,1058882,Active,,,
Kingsway,STIGMA GROW: PHOENIX TEARS (1g),Other Concentrates,Q2BKJPU3,0.000,Each,08/11/2023,23PXT1820,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,863,Default,,BCLDB,1058882,Active,,,
Kingsway,STIGMA GROW: PHOENIX TEARS (1g),Other Concentrates,Q2BKJPU3,0.000,Each,12/15/2023,23PXT2240,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,737,Default,,BCLDB,1058882,Active,,,
Kingsway,STIGMA GROW: PHOENIX TEARS (1g),Other Concentrates,Q2BKJPU3,0.000,Each,10/18/2024,24PXT2490,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,429,Default,,BCLDB,1058882,Active,,,
Kingsway,STIGMA GROW: PHOENIX TEARS (1g),Other Concentrates,Q2BKJPU3,0.000,Each,01/10/2025,24PXT2905,,,,,22.3900,0.0000,0.000,0.000,0.000,34.95,345,Default,,BCLDB,1058882,Active,,,
Kingsway,STONEHOUSE: GRAPE GASSER PRE-ROLLS (3 x 0.5g),Pre-Rolls,GGX5QD20,0.000,Each,09/06/2024,AV112301,,,,,10.4900,0.0000,0.000,0.000,0.000,17.95,471,Default,,BCLDB,1065585,Active,,,
Kingsway,STORZ & BICKEL EASY VALVE REPLACEMENT SET,Vapourizers & E-Rigs,3LZDHAL4,0.000,Each,02/06/2025,SB100011,,,,,52.9900,0.0000,0.000,0.000,0.000,74.99,318,Default,,TURNING POINTS BRANDS,,Active,,,
Kingsway,STORZ & BICKEL: MIGHTY+,Vapourizers & E-Rigs,YC3N640L,0.000,Each,10/25/2023,MIGHTY+,,,,,357.0000,0.0000,0.000,0.000,0.000,449.95,788,Default,,TURNING POINTS BRANDS,,Active,,,
Kingsway,STORZ & BICKEL: ONYX VOLCANO HYBRID,Vapourizers & E-Rigs,N7YWQXUV,1.000,Each,01/26/2023,ONYXVOLCANO,,,,,616.2500,616.2500,0.000,0.000,0.000,875.95,1060,Default,,TURNING POINTS BRANDS,,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,08/22/2024,STKW240708,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,486,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,08/23/2024,STKW240709,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,485,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,10/18/2024,STKW240911,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,429,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,11/29/2024,STKW240913,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,387,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,01/31/2025,STKW241210,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,324,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,04/12/2025,STKW250206,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,253,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,05/09/2025,STKW250214,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,226,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: KIWI MELON APPLE LIVE ROSIN 1:1 CBG/THC GUMMIES (4PC),Rosin & Resin Gummies/Chews,U2J1F0ZD,0.000,Each,05/23/2025,STKW250310,,,,,5.4600,0.0000,0.000,0.000,0.000,8.95,212,Default,,BCLDB,1066398,Active,,,
Kingsway,STRINGS: SOUR BLUE BERRIES LIVE ROSIN 1:1 CBN/THC GUMMIES (4 PIECES),Rosin & Resin Gummies/Chews,7CCQU68J,17.000,Each,05/16/2025,STSB250219,,,,,5.4600,92.8200,0.000,0.000,0.000,8.95,219,Default,,BCLDB,1066399,Active,,,
Kingsway,SUMMIT: CLEMENTINE CRUSH SELTZER (355ml),Beverages,FG5RB8T4,17.000,Each,06/06/2025,20434,,,,,5.0100,85.1700,0.000,0.000,0.000,7.95,198,Default,,BCLDB,1068731,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,06/06/2025,20437,,,,,5.0100,0.0000,0.000,0.000,0.000,6.95,198,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,08/29/2025,20460,,,,,5.0100,0.0000,0.000,0.000,0.000,6.95,114,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,19.000,Each,09/19/2025,20467,,,,,5.0100,95.1900,0.000,0.000,0.000,6.95,93,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,19.000,Each,11/14/2025,20488,,,,,5.0100,95.1900,0.000,0.000,0.000,6.95,37,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,11/25/2023,H0012168,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,757,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,01/05/2024,H0012209,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,716,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,02/02/2024,H0012249,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,688,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,03/22/2024,H0012290,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,639,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,05/24/2024,H0012351,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,576,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,07/05/2024,H0012491,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,534,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,08/02/2024,H0012589,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,506,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,11/08/2024,H0012653,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,408,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,11/22/2024,H0012731,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,394,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,01/24/2025,H0012868,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,331,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,03/14/2025,H0012939,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,282,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,04/25/2025,H0013027,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,240,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,02/19/2022,VA092182.01,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,1401,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,04/29/2022,VAL220302,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,1332,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,06/10/2022,VAL220402,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,1290,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,10/07/2022,VAL220806,,,,,5.0700,0.0000,0.000,0.000,0.000,6.95,1171,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,10/28/2022,VAL220902,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,1150,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,12/24/2022,VAL220904,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,1093,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,01/27/2023,VAL221008,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,1059,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,02/24/2023,VAL221203,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,1031,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,03/31/2023,VAL230114,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,996,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,04/07/2023,VAL230313,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,989,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: LEMONADE ICED TEA (355ml),Beverages,RARE44XJ,0.000,Each,11/08/2023,VAL230411,,,,,4.9700,0.0000,0.000,0.000,0.000,6.95,774,Default,,BCLDB,1063475,Active,,,
Kingsway,SUMMIT: PEACH ICED TEA (355ml),Beverages,VT4ND54L,0.000,Each,06/14/2024,H0012352,,,,,4.9100,0.0000,0.000,0.000,0.000,7.95,555,Default,,BCLDB,1065513,Active,,,
Kingsway,SUN COAST CANNABIS: LICORICE GUMBALL (7g),Dried Flower,VMHKPYF5,0.000,Each,09/20/2024,147,,,,,31.5000,0.0000,0.000,0.000,0.000,39.95,457,Default,,BCLDB,1066604,Active,,,
Kingsway,SUN WOOD AND BRASS INCENSE HOLDER,Incense & Candles,LTPFM0QE,10.000,Each,10/14/2024,SUNINCENSE,,,,,1.0000,10.0000,0.000,0.000,0.000,1.95,433,Default,,Maple Craft,,Active,,,
Kingsway,SWEET JUSTICE GLAZED DONUT CREAM SODA FREE THC/CBG (355ml),Beverages,MBULTNDZ,0.000,Each,07/11/2025,PPS00006490,,,,,5.6100,0.0000,0.000,0.000,0.000,8.95,163,Default,,BCLDB,1068484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,04/22/2022,PPS00001319A,,,,,5.6300,0.0000,0.000,0.000,0.000,7.95,1339,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,03/14/2022,PPS00001477,,,,,5.6300,0.0000,0.000,0.000,0.000,7.95,1378,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,09/27/2022,PPS00002158,,,,,5.6300,0.0000,0.000,0.000,0.000,7.95,1181,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,09/30/2022,PPS00002285,,,,,5.6300,0.0000,0.000,0.000,0.000,7.95,1178,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,11/11/2022,PPS00002380,,,,,5.5300,0.0000,0.000,0.000,0.000,7.95,1136,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,12/30/2022,PPS00002570,,,,,5.5300,0.0000,0.000,0.000,0.000,7.95,1087,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,02/04/2023,PPS00002794,,,,,5.5300,0.0000,0.000,0.000,0.000,7.95,1051,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,03/26/2023,PPS00003136,,,,,5.6200,0.0000,0.000,0.000,0.000,7.95,1001,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,02/21/2025,PPS00005987,,,,,5.6200,0.0000,0.000,0.000,0.000,7.95,303,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,04/25/2025,PPS00006450,,,,,5.6400,0.0000,0.000,0.000,0.000,7.95,240,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: CHERRY COLA (355ml),Beverages,3VLUZART,0.000,Each,07/11/2025,PPS00006724,,,,,5.6400,0.0000,0.000,0.000,0.000,7.95,163,Default,,BCLDB,1040484,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,02/10/2023,PPS00002131A,,,,,5.5000,0.0000,0.000,0.000,0.000,7.95,1045,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,05/12/2023,PPS00002315B,,,,,5.5900,0.0000,0.000,0.000,0.000,7.95,954,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,07/14/2023,PPS00003249,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,891,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,11/03/2023,PPS00003427,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,779,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,07/05/2024,PPS00003427A,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,534,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,01/26/2024,PPS00003786,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,695,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,05/17/2024,PPS00004570,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,583,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,12/20/2024,PPS00005163,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,366,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,04/18/2025,PPS00005817,,,,,5.6100,0.0000,0.000,0.000,0.000,7.95,247,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,0.000,Each,11/01/2025,PPS00006495,,,,,5.6100,0.0000,0.000,0.000,0.000,7.95,50,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: ELDERFLOWER POM 1:1 (355mL),Beverages,DPX1QRHH,8.000,Each,12/20/2025,PPS00007610,,,,,5.6100,44.8800,0.000,0.000,0.000,7.95,1,Default,,BCLDB,1055367,Active,,,
Kingsway,SWEET JUSTICE: LEMONADE GINGER ALE THC/CBG (355ml),Beverages,QPCATHKQ,0.000,Each,05/09/2025,PPS00006443,,,,,5.6100,0.0000,0.000,0.000,0.000,8.95,226,Default,,BCLDB,1068485,Active,,,
Kingsway,SWEET JUSTICE: OG CITRUS HOP WATER (355ml),Beverages,C2CXU128,11.000,Each,07/11/2025,PPS00005231A,,,,,4.3100,47.4100,0.000,0.000,0.000,7.95,163,Default,,BCLDB,1067556,Active,,,
Kingsway,SWEET JUSTICE: OG COLA 5 THC & 5 CBG (355ml),Beverages,0HPU0Y0Z,0.000,Each,12/21/2024,PPS00004885,,,,,4.2100,0.0000,0.000,0.000,0.000,6.95,365,Default,,BCLDB,1065968,Active,,,
Kingsway,SWEET JUSTICE: OG COLA 5 THC & 5 CBG (355ml),Beverages,0HPU0Y0Z,0.000,Each,03/14/2025,PPS00005818,,,,,4.3100,0.0000,0.000,0.000,0.000,6.95,282,Default,,BCLDB,1065968,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,12/02/2022,PPS00002599,,,,,5.5000,0.0000,0.000,0.000,0.000,7.95,1115,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,02/04/2023,PPS00002709,,,,,5.5000,0.0000,0.000,0.000,0.000,7.95,1051,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,06/09/2023,PPS00003088,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,926,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,08/11/2023,PPS00003331,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,863,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,10/20/2023,PPS00003690,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,793,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,01/19/2024,PPS00003863,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,702,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,03/08/2024,PPS00004182,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,653,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,04/19/2024,PPS00004561,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,611,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,08/23/2024,PPS00004928,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,485,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,09/06/2024,PPS00005187,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,471,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,01/10/2025,PPS00005329,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,345,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,05/04/2025,PPS00005776,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,231,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,02/28/2025,PPS00006061,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,296,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,0.000,Each,05/02/2025,PPS00006451,,,,,5.6100,0.0000,0.000,0.000,0.000,7.95,233,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,5.000,Each,10/31/2025,PPS00006966,,,,,5.6100,28.0500,0.000,0.000,0.000,7.95,51,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG COLA FREE (355mL),Beverages,7XEZEXRD,12.000,Each,12/20/2025,PPS00007233,,,,,5.6100,67.3200,0.000,0.000,0.000,7.95,1,Default,,BCLDB,1055375,Active,,,
Kingsway,SWEET JUSTICE: OG GINGER ALE (355mL),Beverages,BB4FJEA7,0.000,Each,05/12/2023,PPS00003172,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,954,Default,,BCLDB,1062482,Active,,,
Kingsway,SWEET JUSTICE: OG GINGER ALE (355mL),Beverages,BB4FJEA7,0.000,Each,10/13/2023,PPS00003266,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,800,Default,,BCLDB,1062482,Active,,,
Kingsway,SWEET JUSTICE: OG GINGER ALE (355mL),Beverages,BB4FJEA7,0.000,Each,01/26/2024,PPS00003463,,,,,5.4900,0.0000,0.000,0.000,0.000,7.95,695,Default,,BCLDB,1062482,Active,,,
Kingsway,SWEET JUSTICE: OG GINGER ALE (355mL),Beverages,BB4FJEA7,0.000,Each,08/23/2024,PPS00004952,,,,,5.5100,0.0000,0.000,0.000,0.000,7.95,485,Default,,BCLDB,1062482,Active,,,
Kingsway,SWEET JUSTICE: OG ROOT BEER FREE (355ml),Beverages,VABKCTR2,0.000,Each,07/26/2024,PPS00004898,,,,,5.5100,0.0000,0.000,0.000,0.000,8.95,513,Default,,BCLDB,1065969,Active,,,
Kingsway,SWEET JUSTICE: OG ROOT BEER FREE (355ml),Beverages,VABKCTR2,0.000,Each,01/10/2025,PPS00005337,,,,,5.5100,0.0000,0.000,0.000,0.000,8.95,345,Default,,BCLDB,1065969,Active,,,
